Protein Id	Gene Symbol	DMSO_R1	DMSO_R2	DMSO_R3	DMSO_R4	Erl_R1	Erl_R2	Erl_R3	Erl_R4	Lap_R1	Lap_R2	Lap_R3	Lap_R4	Sor_R1	Sor_R2	Sor_R3	Sor_R4	Sun_R1	Sun_R2	Sun_R3	Sun_R4
sp|Q96CM3|RUSD4_HUMAN	RPUSD4	9.11434	8.63755	8.54409	9.6789	8.54551	7.77226	8.75514	9.80994	9.85039	10.6769	9.76391	10.8581	12.5277	12.7622	10.7073	12.3018	9.89099	10.2221	9.54483	10.0359
sp|Q8N4V1-2|MMGT1_HUMAN	MMGT1	10.7956	8.21183	10.2751	9.52349	9.56387	9.73692	12.852	7.46899	10.0705	9.7821	9.95577	10.4094	12.2726	10.5195	11.4028	8.16098	10.1734	8.87365	9.91958	10.0319
sp|Q8TBX8|PI42C_HUMAN	PIP4K2C	9.35861	8.99909	8.99691	13.7534	9.79213	8.45075	8.35702	10.4919	10.4098	9.41061	8.98326	9.31188	10.8432	11.8051	10.3049	10.1649	10.8309	10.0999	9.64092	9.99501
sp|P04818|TYSY_HUMAN	TYMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q9UHR5|S30BP_HUMAN	SAP30BP	9.6961	8.92949	9.53048	8.93378	9.24356	9.39757	8.35009	9.46254	10.277	10.4039	10.6988	11.5125	10.6834	11.2742	10.356	9.58437	10.7077	9.38712	10.8701	10.7013
sp|O95169|NDUB8_HUMAN	NDUFB8	10.3576	10.0082	9.31756	8.23709	10.9631	10.3168	10.2885	9.5431	9.28447	11.1521	10.6434	9.64507	9.39152	9.80939	10.1597	9.73507	8.08992	10.6269	11.242	11.1885
sp|Q9HCN4|GPN1_HUMAN	GPN1	10.4215	9.44902	8.41762	10.5274	9.29892	9.51201	9.28632	10.0016	9.43487	9.68055	11.0792	10.3755	11.4974	10.2767	8.45131	10.7934	10.5709	9.8581	10.8156	10.252
sp|Q5W111|SPRY7_HUMAN	SPRYD7	11.0524	10.2982	10.0861	9.85709	9.99829	10.5001	10.374	9.32432	9.13118	9.54802	10.9255	10.5799	10.3115	10.5406	11.6229	10.1843	9.28382	9.33589	8.78991	8.25592
sp|Q9NX18|SDHF2_HUMAN	SDHAF2	11.299	12.5356	10.4439	10.2769	8.71572	5.74424	7.25652	9.39066	7.49588	9.67068	11.4369	8.96834	12.3504	13.6509	13.948	15.9561	8.83989	9.69764	6.33184	5.99087
sp|Q9Y262|EIF3L_HUMAN	EIF3L	10.9109	10.1622	10.7243	10.1664	10.4226	10.0557	10.9306	10.3161	8.86309	10.6112	10.6035	9.75746	12.2193	9.57598	9.94873	9.69884	7.91659	9.26233	8.90583	8.94823
sp|Q96AQ8|MCUR1_HUMAN	MCUR1	9.39767	9.56867	9.20372	9.67701	8.78377	9.0296	8.76262	9.69477	8.19407	12.3646	10.5594	9.32811	12.8428	10.1325	10.497	10.8343	9.40324	10.2832	10.8643	10.5787
sp|P62841|RS15_HUMAN	RPS15	10.3111	9.55855	10.8422	9.4335	10.2936	9.61687	11.5429	10.2269	10.9698	9.75653	9.62561	11.0864	10.1511	9.57503	10.1873	9.35928	10.4054	9.36193	8.73016	8.96566
sp|Q14197|ICT1_HUMAN	ICT1	9.1643	9.7329	8.85188	10.313	10.1943	9.36302	9.06468	9.69064	9.60468	10.1616	9.6159	10.3631	10.9209	11.3804	10.6622	11.0376	10.3651	9.1127	9.79189	10.6091
sp|Q9GZT8|GTPC1_HUMAN	NIF3L1	9.44675	9.85619	9.66496	9.42912	10.5612	9.82079	8.90337	9.27429	9.52305	9.48135	10.0744	9.32209	9.71545	9.92897	10.6287	10.2043	10.7636	10.9027	11.2868	11.212
sp|Q9NX45-3|SOLH2_HUMAN	SOHLH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q5TDH0-3|DDI2_HUMAN	DDI2	10.4446	11.1841	9.46608	10.5602	9.39894	9.55735	9.45156	10.1446	9.80754	9.42756	9.76657	9.85877	10.2994	10.232	11.11	10.1635	9.92508	9.72341	9.56755	9.91111
sp|Q02040|AK17A_HUMAN	AKAP17A	9.56122	9.50385	10.061	10.8984	10.2279	10.509	10.9207	10.2452	10.0871	9.85563	9.5464	9.45345	9.56049	9.72186	9.06338	9.78724	10.4429	10.5301	10.3078	9.71645
sp|Q96EY5|MB12A_HUMAN	MVB12A	10.3472	10.4533	10.6106	10.7555	10.7403	10.3822	10.1955	10.6968	10.685	10.4637	9.49258	9.63292	8.42521	8.3384	9.56628	9.1775	9.43939	10.7253	9.68846	10.1838
sp|Q13347|EIF3I_HUMAN	EIF3I	10.0681	9.92838	10.5286	10.4496	10.8788	10.3546	10.9113	10.5239	10.6214	9.51435	9.87745	10.3217	9.92189	9.9433	10.242	9.61235	9.4903	9.27887	8.83399	8.69895
sp|O00559|RCAS1_HUMAN	EBAG9	10.0403	7.48397	9.36053	9.21213	11.1184	10.61	9.46581	10.703	8.91794	11.55	10.144	10.8626	11.1662	10.5627	11.1969	10.3351	9.5077	9.04278	9.37657	9.3433
sp|Q9GZT6|CC90B_HUMAN	CCDC90B	9.87551	7.71243	8.68852	9.44047	8.76844	8.10897	9.14209	9.94788	8.2595	12.2652	10.731	9.11964	14.3157	10.1792	11.1402	10.7493	9.66305	10.852	10.5713	10.4697
sp|P31321|KAP1_HUMAN	PRKAR1B	10.1577	10.3864	10.1331	12.0458	9.72753	9.81156	10.1064	12.1006	10.961	9.97051	9.06232	10.6039	9.88887	9.48663	8.97117	10.3812	9.87237	9.73745	7.95301	8.64244
sp|P10644|KAP0_HUMAN	PRKAR1A	10.1908	10.0954	10.6122	11.1269	9.24931	9.89891	10.2927	10.9496	10.7085	9.89979	10.0933	10.841	10.5534	10.0579	9.48143	9.47267	10.2018	9.1441	8.4301	8.70013
sp|Q9BXV9|CN142_HUMAN	C14orf142	0	0	7.49393	10.1191	0	0	8.00058	11.6435	0	0	13.9077	11.3328	0	0	8.22616	8.01951	0	0	11.2709	9.98579
sp|P08621|RU17_HUMAN	SNRNP70	9.86935	9.93475	10.0381	9.22098	10.5127	9.69907	9.15775	9.82691	9.60477	9.75823	9.57786	9.84944	10.0138	10.585	10.5573	10.0982	9.57117	10.4511	10.7719	10.9015
sp|Q96PU8|QKI_HUMAN	QKI	11.4183	10.2584	9.99826	9.48731	9.6104	9.89115	9.49473	9.95011	8.0942	11.1491	9.56351	9.95389	11.0132	8.94744	9.60073	9.84762	9.77585	9.84209	10.878	11.2258
sp|Q8NHP6|MSPD2_HUMAN	MOSPD2	9.31126	9.40342	8.87561	8.90639	9.29119	9.67705	9.39925	9.64538	10.961	9.32256	11.1381	10.1493	10.4418	10.3783	10.7639	10.5809	10.8846	10.3287	9.62088	10.9202
sp|Q7Z7E8|UB2Q1_HUMAN	UBE2Q1	10.1258	9.98839	9.42133	10.1847	10.3559	10.6552	10.7594	9.89712	9.97111	9.41889	10.5469	9.83908	10.1125	9.43968	9.95561	9.37521	10.0198	9.9128	10.578	9.44268
sp|Q8WVN8|UB2Q2_HUMAN	UBE2Q2	0	0	9.15367	10.404	0	0	6.69415	10.3161	0	0	13.1922	8.77515	0	0	9.70446	8.99535	0	0	11.7414	11.0234
sp|Q13637|RAB32_HUMAN	RAB32	10.2527	10.7528	0	0	10.8469	12.1874	0	0	9.71709	8.20094	0	0	11.6448	8.5225	0	0	8.25401	9.62082	0	0
sp|O14966|RAB7L_HUMAN	RAB7L1	7.86994	8.54665	9.29505	9.87316	9.33499	9.76985	8.6365	9.45535	9.789	10.1263	9.73738	9.22801	13.7256	12.5434	14.1944	13.0551	9.22551	9.06887	8.56523	7.95983
sp|Q9H1I8|ASCC2_HUMAN	ASCC2	10.0394	10.0894	10.5169	10.2488	10.2642	10.0284	11.0872	9.82709	9.97258	9.00415	11.5062	8.98723	10.4078	11.3125	9.66436	9.54352	9.74743	9.13425	9.2649	9.35388
sp|P26196|DDX6_HUMAN	DDX6	9.79317	9.69972	10.0353	9.86894	9.48283	10.134	9.81491	10.2837	9.40739	9.64305	10.3091	9.98381	11.4394	11.4071	10.3543	10.3292	9.65296	9.34033	9.54531	9.47549
sp|O14896|IRF6_HUMAN	IRF6	9.46285	10.7334	8.8769	9.29299	9.12256	8.23245	8.25194	9.33082	11.3913	11.4442	10.5571	10.9651	7.65581	10.0477	9.39734	10.501	10.9853	10.9244	11.6829	11.1438
sp|Q9Y2Z9|COQ6_HUMAN	COQ6	7.11067	7.17516	8.50437	8.62736	9.98105	13.2568	9.47613	9.35992	9.63278	12.6661	10.8751	11.0338	8.29796	9.50022	9.6376	9.45956	8.79464	13.5846	11.4649	11.5613
sp|Q9HB21|PKHA1_HUMAN	PLEKHA1	11.2418	12.7974	11.1563	10.566	8.03344	8.81845	8.30728	9.72	8.60277	10.2181	9.18137	10.3639	8.84799	9.67488	9.5759	10.9702	8.72851	13.0366	9.78169	10.3774
sp|Q9UPU7|TBD2B_HUMAN	TBC1D2B	9.50441	10.1219	0	0	9.42126	9.06609	0	0	9.87643	9.2578	0	0	9.70606	11.3377	0	0	10.6566	11.0518	0	0
sp|Q15121|PEA15_HUMAN	PEA15	12.9179	9.48824	11.6963	12.7449	9.24544	10.9311	12.3669	13.2286	7.62921	10.9355	10.922	9.96828	13.345	9.77166	8.1558	7.55667	8.321	7.41493	6.69183	6.66873
sp|Q9BV86|NTM1A_HUMAN	NTMT1	10.9061	9.94195	10.2938	10.1983	9.05882	8.88933	10.1515	9.63022	9.53231	9.78874	9.58806	9.90786	11.6019	10.6957	10.7928	10.6128	10.4016	9.1835	9.52543	9.29936
sp|P18754-2|RCC1_HUMAN	RCC1	9.74665	9.26261	9.59128	8.71985	9.53232	9.16846	9.16091	9.29988	9.78085	9.97177	10.0965	10.2334	9.31926	10.3569	9.70901	9.93495	11.4495	11.4118	11.7003	11.5539
sp|P82909|RT36_HUMAN	MRPS36	9.44589	9.75673	11.0644	9.65021	9.99415	10.4093	11.4856	9.2555	10.2436	10.7613	8.87761	10.4897	10.4801	9.88756	10.5656	10.1968	9.38464	9.63674	9.61114	8.8035
sp|Q96DR4|STAR4_HUMAN	STARD4	9.15411	9.89545	9.55797	8.30452	9.95599	10.0492	7.07455	7.70062	9.37461	11.8444	14.581	15.3246	9.20869	10.6276	11.8358	11.1051	9.50437	10.3856	6.91719	7.59865
sp|Q8IV63|VRK3_HUMAN	VRK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q9H0P0|5NT3A_HUMAN	NT5C3A	8.84826	8.79293	9.24122	8.55606	9.54952	9.11132	9.7888	9.19005	9.7764	10.749	10.4309	10.2284	11.2437	11.5306	11.0004	10.4431	10.1646	10.2337	11.0056	10.1156
sp|O95810|SDPR_HUMAN	SDPR	10.2553	9.19986	10.5082	11.2607	8.82638	9.33673	11.2406	9.94302	9.29984	9.13182	9.08099	7.88534	11.1884	10.1218	10.6061	8.81654	12.0306	10.6093	10.7924	9.86627
sp|P18440|ARY1_HUMAN	NAT1	8.49086	9.71195	10.2991	8.63826	9.92062	10.1918	9.77989	9.25206	10.2811	9.19724	10.7325	9.81553	10.8559	10.2374	10.1669	9.79641	10.413	10.7001	10.7134	10.806
sp|Q7Z5N4|SDK1_HUMAN	SDK1	9.48324	12.1241	9.42497	10.722	9.47453	8.76931	8.95589	7.61491	9.26265	9.43578	9.01217	11.6868	8.29475	9.31091	8.7857	10.2024	12.3173	11.5275	12.3191	11.276
sp|Q9NVS2-2|RT18A_HUMAN	MRPS18A	9.18566	9.61764	8.84318	8.65431	9.23736	9.79707	9.41231	9.7957	10.205	9.75369	9.72887	10.4456	10.7808	10.9072	10.8856	11.1928	9.70984	10.8057	10.4436	10.598
sp|Q9HCE6|ARGAL_HUMAN	ARHGEF10L	10.4256	10.2943	10.5936	9.58978	9.92805	9.6257	9.89486	9.84797	10.3633	9.53346	9.89025	10.6448	9.93633	9.86812	9.33798	10.3102	10.1376	9.8875	9.84718	10.0434
sp|P78382|S35A1_HUMAN	SLC35A1	9.34504	9.80424	0	0	10.7946	10.1048	0	0	10.8979	10.8706	0	0	8.21051	9.40554	0	0	9.90419	10.6627	0	0
sp|P98153|IDD_HUMAN	DGCR2	0	0	8.0197	9.90081	0	0	10.9358	11.0234	0	0	10.2968	9.78046	0	0	7.34196	8.28149	0	0	12.456	11.9636
sp|Q9ULU4-13|PKCB1_HUMAN	ZMYND8	10.4023	11.0728	9.52561	12.7474	9.61196	8.86221	10.9212	12.2656	9.86644	9.87245	12.576	10.8559	9.65834	10.4694	6.83691	5.82531	10.8171	9.36694	9.54386	8.90223
sp|Q969T4|UB2E3_HUMAN	UBE2E3	10.8161	9.20586	9.0032	7.79271	10.1535	9.04012	8.70182	9.20998	9.68983	10.0542	11.2422	9.21682	9.46341	9.81112	10.1335	9.93605	10.8193	10.9466	12.7717	11.992
sp|P51965|UB2E1_HUMAN	UBE2E1	10.0747	10.298	0	0	9.18568	8.86888	0	0	10.4233	9.23906	0	0	8.95159	9.74759	0	0	11.384	11.8272	0	0
sp|P0CW22|RS17L_HUMAN	RPS17L	11.2443	9.93916	10.5307	9.92898	10.4694	10.4854	11.2504	10.5196	8.80456	10.4217	10.3334	10.903	11.3977	9.78367	10.1228	9.15852	8.83795	8.61618	8.5271	8.72552
sp|Q8TCT9-2|HM13_HUMAN	HM13	9.96083	9.44273	10.6112	10.4349	10.4368	10.0328	11.1112	9.76048	11.2366	10.1426	12.0934	9.94841	9.65378	9.59733	9.43871	9.09238	9.90576	9.5907	9.20695	8.3024
sp|Q8TCT9|HM13_HUMAN	HM13	9.89325	10.5185	0	0	10.1121	10.0609	0	0	11.2568	9.7799	0	0	9.80431	9.41528	0	0	9.9126	9.24634	0	0
sp|Q9Y285|SYFA_HUMAN	FARSA	10.2587	9.94501	10.675	10.2005	10.5189	10.0771	12.3316	9.27227	10.0132	9.55905	9.61451	9.26127	10.9019	10.3205	9.76275	9.9708	9.23814	9.16754	9.90818	9.00312
sp|P15559|NQO1_HUMAN	NQO1	10.2706	11.0557	11.1305	10.0988	13.3756	14.41	10.6939	11.391	7.72285	7.89745	8.70335	9.58193	10.1967	8.89772	10.2213	11.4109	7.37884	8.79451	8.5491	8.21928
sp|P04062|GLCM_HUMAN	GBA	9.36024	9.65326	9.07342	8.9593	9.86003	9.11338	8.56998	9.01085	9.61211	9.88091	9.44147	9.23974	9.6165	9.75819	9.67145	10.4408	11.5015	11.6439	12.5749	13.018
sp|Q9Y287|ITM2B_HUMAN	ITM2B	7.4841	7.53183	7.54326	6.51278	8.91041	8.34126	8.59553	7.53423	10.0969	11.2022	11.6783	9.90484	7.515	7.45146	8.12672	8.77504	15.1752	16.2917	16.3686	14.9608
sp|O60427|FADS1_HUMAN	FADS1	10.6393	10.6432	8.73612	9.21658	9.19804	9.20459	10.6889	9.94291	11.3508	10.3889	10.5953	10.4564	8.5121	7.55373	8.35927	8.57356	11.0497	11.4597	11.9527	11.4783
sp|Q6P161|RM54_HUMAN	MRPL54	9.50627	10.0081	9.10233	8.135	10.0297	9.25108	8.94533	9.4979	10.0248	10.8681	9.67303	10.1629	10.2648	10.4041	11.684	11.9797	9.23894	10.4042	10.5316	10.2883
sp|Q8N4P3|MESH1_HUMAN	HDDC3	0	0	9.91075	9.62453	0	0	9.5222	9.7483	0	0	10.8585	9.8737	0	0	9.82359	11.0553	0	0	9.69805	9.88503
sp|Q3B726|RPA43_HUMAN	TWISTNB	0	0	9.32028	12.5789	0	0	8.96007	9.67833	0	0	10.6798	9.37215	0	0	9.42182	8.70506	0	0	10.2933	10.9903
sp|Q9UHK6-5|AMACR_HUMAN	AMACR	9.78222	10.7573	8.75183	9.6744	9.71269	9.5831	8.53946	9.49273	9.12237	9.49146	9.41393	9.5913	8.76614	10.8285	10.0418	10.6689	10.2758	11.6804	11.8045	12.0212
sp|Q9P2D6|F135A_HUMAN	FAM135A	10.2509	10.0821	9.52296	10.5994	9.101	8.90992	9.09352	10.074	10.0237	9.68894	10.2222	10.8627	9.68078	11.0079	9.61924	9.33032	10.7955	10.4592	10.2688	10.4068
sp|A9UHW6-3|MI4GD_HUMAN	MIF4GD	10.9084	10.0256	9.50039	10.426	9.59319	9.12657	9.6388	10.8841	9.11063	11.9027	10.9152	9.53002	11.1571	8.56565	9.3861	9.94562	8.83678	10.7735	9.45049	10.3233
sp|Q9H6K1|CF106_HUMAN	C6orf106	10.3459	10.4519	10.1219	10.4667	9.6045	9.56319	9.32633	9.31186	9.3273	10.6102	10.6265	10.2397	9.26087	10.2317	10.5352	10.0488	9.63959	10.9649	10.2716	9.05132
sp|P49591|SYSC_HUMAN	SARS	9.78388	9.75326	9.99979	10.2334	9.79905	9.95618	9.70997	10.0412	9.43494	9.1099	9.3892	9.66728	11.5767	11.2809	11.6622	11.2767	9.77239	9.53282	8.92999	9.09032
sp|P60903|S10AA_HUMAN	S100A10	11.6596	9.60585	10.8258	10.1379	9.78345	8.71743	10.4291	10.5604	8.93453	10.4506	11.6009	9.13361	10.1394	9.38492	9.22532	8.12472	11.5353	9.78898	11.1192	8.84316
sp|Q9NW61|PKHJ1_HUMAN	PLEKHJ1	8.77598	9.62927	0	0	8.45386	9.9034	0	0	10.724	10.4283	0	0	10.5221	10.0707	0	0	11.2208	10.2716	0	0
sp|Q5BJF2|TMM97_HUMAN	TMEM97	8.24448	8.36466	8.69226	8.42036	8.98281	6.94163	9.39012	8.7625	11.3664	10.9862	11.7555	9.90885	9.8513	9.9723	9.29825	10.3769	12.9279	12.3623	11.5703	11.825
sp|Q9BZE1|RM37_HUMAN	MRPL37	9.22984	9.34437	9.30468	8.5093	9.55166	9.40482	9.4321	9.07683	10.1015	10.2174	10.319	9.7873	10.7431	11.4322	11.2337	10.8445	9.935	10.0401	10.9696	10.5229
sp|Q9HAR2|LPHN3_HUMAN	LPHN3	8.96405	10.0489	8.78583	9.43095	8.53763	10.0124	10.0446	10.4569	10.1369	10.7019	10.4093	10.9698	9.06726	9.33872	9.18019	8.59742	12.568	10.6243	10.0556	12.0693
sp|Q8WTV0|SCRB1_HUMAN	SCARB1	10.9811	10.0146	9.20261	8.67762	8.65735	9.27232	8.48387	8.24369	10.5006	10.3896	10.888	10.1454	9.63758	9.724	9.7437	11.2613	11.4307	9.39211	11.6925	11.6613
sp|Q7L5D6|GET4_HUMAN	GET4	9.89711	10.0212	0	0	9.40863	11.0555	0	0	10.115	9.83027	0	0	10.9806	11.1758	0	0	8.07379	9.44207	0	0
sp|Q96EP5|DAZP1_HUMAN	DAZAP1	9.59587	10.1958	10.2692	9.80363	10.8065	10.3303	9.72934	9.64566	9.83106	9.89868	9.45558	10.4678	9.06932	9.644	10.3153	9.87804	10.1163	10.5122	10.1938	10.2417
sp|Q9H0Z9|RBM38_HUMAN	RBM38	9.88527	9.93851	11.1689	10.6858	12.3196	10.5711	14.726	10.0996	9.64703	10.987	8.86145	9.6416	10.0049	8.95861	9.5176	9.54017	8.85842	8.8296	8.01049	7.74843
sp|P32321-2|DCTD_HUMAN	DCTD	9.98861	9.36261	9.58419	8.27712	8.92586	9.33174	9.8194	9.61683	8.73365	9.68258	8.60577	8.99399	10.8996	11.2185	11.1731	12.3234	11.0334	10.8235	9.77321	11.833
sp|O96005|CLPT1_HUMAN	CLPTM1	9.43881	9.83819	10.2629	9.38633	9.97532	9.99764	10.5521	10.1535	10.857	9.81315	11.7075	9.59538	10.564	11.2578	10.7713	10.896	9.24279	9.01537	8.64359	8.03136
sp|Q6PCB5|RSBNL_HUMAN	RSBN1L	8.89605	10.9916	9.79045	8.8379	10.4958	10.8647	8.96129	9.64968	10.4239	9.83338	10.6374	10.2246	8.46428	8.6791	9.23567	9.26717	10.2688	11.0825	12.0087	11.3872
sp|O94766|B3GA3_HUMAN	B3GAT3	9.29441	9.51626	8.69181	9.04941	11.0698	11.0403	10.2983	9.59625	10.3917	10.9805	11.5255	10.7435	9.51415	10.0928	10.3414	10.6471	8.66322	9.43685	10.2617	8.84501
sp|Q6UWZ7|F175A_HUMAN	FAM175A	7.0838	11.475	0	0	10.5277	9.46847	0	0	11.8771	10.0309	0	0	9.65852	10.0654	0	0	11.0616	8.75152	0	0
sp|P47985|UCRI_HUMAN	UQCRFS1	9.09503	9.92955	9.3262	9.50832	9.50537	9.72297	9.08461	9.2964	10.0553	10.4966	9.71061	10.1861	10.3195	11.5725	10.9179	11.1321	9.66323	9.64	10.3526	10.4852
sp|P07992|ERCC1_HUMAN	ERCC1	10.3027	11.3868	9.7881	9.93103	9.2703	8.39538	9.06829	10.6715	9.3551	11.945	10.3739	10.3441	10.8368	10.3674	9.95282	9.75644	7.98641	10.1541	9.90225	10.2115
sp|Q86UK5|LBN_HUMAN	EVC2	0	0	9.06007	11.1153	0	0	9.63171	9.97572	0	0	9.2676	9.48014	0	0	9.24038	11.8644	0	0	9.6391	10.7256
sp|P52435|RPB11_HUMAN	POLR2J	10.3564	9.1828	0	0	9.92696	9.73508	0	0	9.0651	10.9344	0	0	11.6255	10.9551	0	0	9.67116	8.54747	0	0
sp|Q96JB2|COG3_HUMAN	COG3	10.2044	9.91771	10.1236	9.50558	9.81457	9.5344	9.8117	9.42014	9.36166	9.58998	10.5065	9.84706	11.1303	10.8166	10.8902	10.6237	10.0306	9.59986	9.70838	9.56322
sp|Q9UPN7|PP6R1_HUMAN	PPP6R1	9.83705	10.0983	9.83323	11.3309	9.68963	9.71547	9.22946	10.4027	10.3273	10.0676	10.9226	9.36497	10.0583	10.5891	10.7123	10.4178	10.0138	9.60329	9.2006	8.58549
sp|Q96H72|S39AD_HUMAN	SLC39A13	10.4972	11.1686	0	0	12.6727	9.60068	0	0	9.72952	10.3126	0	0	10.1753	8.21662	0	0	8.30049	9.3263	0	0
sp|P21953|ODBB_HUMAN	BCKDHB	9.30321	9.56734	9.23058	8.64143	9.02983	9.19333	8.9423	8.91321	9.9375	10.0495	10.3389	9.81272	10.6936	11.6747	11.347	10.3237	10.8006	9.75031	11.7853	10.665
sp|Q15005|SPCS2_HUMAN	SPCS2	9.6677	9.18886	10.0193	10.0056	10.4841	10.0376	10.3575	9.73257	10.7347	10.2729	10.8464	9.8784	10.2173	9.98746	10.0419	9.92622	9.95551	9.45387	9.91686	9.27528
##sp|Q15911|ZFHX3_HUMAN	##ZFHX3	11.1074	10.249	0	0	8.9712	11.0512	0	0	11.8315	10.2157	0	0	11.2022	8.36096	0	0	8.47846	8.53239	0	0
sp|Q9UNW1|MINP1_HUMAN	MINPP1	10.953	9.85709	9.15122	9.03629	8.83238	9.23627	9.13233	10.2164	9.58954	10.1742	11.5707	12.2566	10.6391	10.878	8.92697	10.0533	9.633	10.2073	10.0942	9.56198
sp|Q86Y07|VRK2_HUMAN	VRK2	8.44586	6.82773	8.21629	8.80489	10.7648	10.6561	9.77632	9.58967	11.5295	10.5488	10.3037	11.0335	10.8119	11.6402	9.11288	9.02202	8.63098	10.1441	12.204	11.9368
sp|Q9NX14-2|NDUBB_HUMAN	NDUFB11	9.54459	9.30923	8.18395	9.55267	10.0003	8.55442	10.082	10.8967	10.022	11.1861	14.5263	9.69426	10.3512	10.7042	9.24247	8.96991	10.4435	9.88447	10.0153	8.83645
sp|Q9BUI4|RPC3_HUMAN	POLR3C	9.19676	10.0761	0	0	10.9282	10.4438	0	0	8.61624	9.50097	0	0	10.0379	10.331	0	0	9.59353	11.2756	0	0
sp|A1Z1Q3|MACD2_HUMAN	MACROD2	9.84604	10.681	8.95366	9.55143	9.43376	9.82158	8.80674	9.07158	9.49732	9.43914	11.1549	9.86117	9.29683	9.7818	9.52423	9.42756	11.6404	10.5622	12.1105	11.5383
sp|Q9ULX6|AKP8L_HUMAN	AKAP8L	9.48573	9.61385	9.74778	9.72458	9.95124	9.61828	9.08575	10.5349	10.0428	9.62617	10.0288	10.5045	9.73018	10.3893	9.62764	9.7166	10.8894	10.653	10.2861	10.7434
sp|O95139|NDUB6_HUMAN	NDUFB6	9.2102	9.4222	9.88403	8.66329	9.6669	8.89869	9.49593	9.28982	9.18595	11.5913	9.8126	10.0335	10.2732	10.4738	10.6327	11.6542	10.1836	11.0942	10.159	10.3749
sp|Q8WUU5|GATD1_HUMAN	GATAD1	10.4202	10.1628	10.5836	9.7863	9.66587	9.58974	8.72593	8.94643	10.7707	8.77493	9.58114	9.38904	8.54132	10.308	10.3734	10.87	11.3754	10.391	10.7191	11.025
sp|Q96FX2|DPH3_HUMAN	DPH3	9.39922	11.0709	0	0	8.23613	9.51781	0	0	10.2478	10.2209	0	0	9.58922	11.2993	0	0	11.2561	9.16267	0	0
sp|Q15063|POSTN_HUMAN	POSTN	9.95424	9.91385	10.37	9.69751	11.5639	13.7321	10.4117	9.0528	9.51425	10.6757	10.1246	10.0991	6.68056	8.97012	8.00441	8.75568	9.00555	9.98974	11.6282	11.8559
sp|Q9H8M2|BRD9_HUMAN	BRD9	8.77741	9.08411	10.5419	11.2776	12.4304	11.2449	9.11458	9.50675	10.2079	11.1398	9.55707	10.1787	7.57489	9.40255	7.96087	9.95201	9.62505	10.5129	10.8178	11.0927
sp|Q6P3W7|SCYL2_HUMAN	SCYL2	9.90307	9.66893	10.3457	10.0393	9.69965	9.70334	10.0071	9.23929	9.80753	9.77662	10.5405	10.5485	10.2917	10.6311	9.91796	9.72985	10.174	10.344	9.86861	9.76308
sp|Q9UNH6-3|SNX7_HUMAN	SNX7	0	0	9.36358	10.3211	0	0	8.39419	9.55384	0	0	10.6027	8.98436	0	0	10.3131	9.00158	0	0	10.9165	12.5491
sp|Q9Y6X8|ZHX2_HUMAN	ZHX2	9.51745	10.3722	8.91726	8.78501	9.48699	9.66664	9.90874	9.50045	10.8495	10.4729	11.0838	10.855	8.7844	9.5407	9.44874	9.34879	11.0538	10.2554	11.1292	11.023
sp|P12109|CO6A1_HUMAN	COL6A1	9.06611	9.06025	8.91996	8.19459	10.3622	10.1657	8.54234	9.85366	11.3368	11.594	10.1399	11.505	9.34772	9.95228	12.0552	12.362	9.7078	9.40705	8.89059	9.53689
sp|Q15735|PI5PA_HUMAN	INPP5J	9.94857	9.95475	9.49154	9.50331	9.31861	9.59625	14.1248	10.0391	11.2513	10.2864	11.0086	10.3035	10.4558	11.3164	8.25941	10.9607	9.08017	8.79182	7.55181	8.7572
sp|Q9P000|COMD9_HUMAN	COMMD9	9.99757	8.85772	8.7128	10.4556	9.29655	9.72125	8.57072	9.83718	8.85355	11.6491	9.8106	10.9723	12.1177	10.5713	9.54207	10.8929	9.48004	9.45519	10.201	11.0049
sp|P53004|BIEA_HUMAN	BLVRA	9.89046	9.61047	10.3288	9.52391	9.59229	9.81058	10.0225	9.3903	9.58412	9.31445	9.89216	9.53368	10.7349	10.6947	10.6164	9.89241	10.5618	10.2063	10.7882	10.0117
sp|P19022|CADH2_HUMAN	CDH2	10.7999	10.3346	10.7914	11.1533	10.5961	10.9935	11.0866	10.6451	10.3152	9.42899	8.89162	9.6051	9.42862	8.51263	9.01024	8.99817	10.2555	9.33499	9.69873	10.1198
sp|Q96RG2-2|PASK_HUMAN	PASK	8.21375	9.46871	0	0	10.6721	8.13928	0	0	10.0871	11.5764	0	0	10.0135	10.2311	0	0	10.1992	11.3988	0	0
sp|Q8IYB5|SMAP1_HUMAN	SMAP1	11.604	11.8764	11.0041	11.0641	10.1424	10.0866	9.77901	10.6672	10.3299	9.49407	10.0892	10.2917	9.41069	9.46567	9.76362	9.56051	8.98889	8.60143	8.77332	9.00728
sp|P42224|STAT1_HUMAN	STAT1	9.67042	9.87752	10.0132	10.6234	9.99894	10.7052	10.3803	10.3129	9.8771	9.98717	10.4758	10.6341	9.68545	10.1586	9.53036	9.26133	9.42893	10.6107	9.21597	9.55264
